source,record_id,source_categories,families,carrier_kinds,configuration_evidence,canonicalization_role,multiplicity,multiplicity_basis,source_element_count,extractable_configured_count,reference_rs_count,attached_tetrahedral_count,reference_locus_count,structure_available
cip_validation_suite,VS296,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,0,,false
cip_validation_suite,VS297,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,0,,false
cip_validation_suite,VS298,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,0,,false
cip_validation_suite,VS299,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS300,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,0,,false
chiralfinder_rota,RotA-0000,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0001,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0002,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0003,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0004,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0005,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0006,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0007,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0008,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0009,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0010,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0011,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0012,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0013,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0014,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0015,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0016,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0017,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0018,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0019,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0020,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0021,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0022,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0023,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0024,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0025,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0026,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0027,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0028,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0029,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0030,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0031,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0032,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0033,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0034,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0035,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0036,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0037,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0038,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0039,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0040,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0041,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0042,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0043,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0044,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0045,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0046,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0047,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0048,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0049,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0050,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0051,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0052,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0053,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0054,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0055,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0056,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0057,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0058,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0059,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0060,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0061,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0062,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0063,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0064,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0065,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0066,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0067,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0068,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0069,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0070,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0071,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0072,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0073,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0074,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0075,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0076,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0077,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0078,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0079,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0080,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0081,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0082,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0083,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0084,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0085,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0086,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0087,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0088,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0089,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0090,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0091,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0092,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0093,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0094,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0095,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0096,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0097,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0098,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0099,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0100,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0101,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0102,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0103,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0104,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0105,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0106,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0107,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0108,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0109,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0110,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0111,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0112,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0113,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0114,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0115,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0116,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0117,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0118,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0119,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0120,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0121,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0122,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0123,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0124,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0125,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0126,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0127,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0128,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0129,Allene-like structure,cumulene_axis,axis_path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0130,Heterobiaryl (C-C),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0131,Heterobiaryl (C-C),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0132,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0133,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0134,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0135,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0136,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0137,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0138,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0139,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0140,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0141,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0142,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0143,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0144,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0145,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0146,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0147,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0148,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0149,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0150,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0151,Nonbiaryl,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0152,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0153,Heterobiaryl (C-C),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0154,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0155,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0156,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0157,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0158,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0159,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0160,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0161,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0162,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0163,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0164,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0165,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
